([(261984, 545504), (262176, 545344)], 1210245.067513079)
([(-580768, -170400), (-580544, -170288)], 1210253.6414572978)
([(-568000, 210752), (-567760, 210752)], 1211452.1891469338)
([(-104096, -596736), (-103904, -596768)], 1211493.2256937833)
([(-535840, -283328), (-535920, -283120)], 1212242.914298811)
([(559392, 234320), (559360, 234496)], 1213010.5151551962)
([(-517776, 316144), (-517568, 316112)], 1213130.1885817223)
([(-414368, -443680), (-414144, -443728)], 1214053.1830261338)
([(438912, -419984), (438880, -419776)], 1214790.3808037797)
([(404304, -453360), (404544, -453360)], 1215062.252553087)
([(-463232, -393872), (-463184, -393664)], 1215919.2294636813)
([(-168784, 584048), (-168816, 584256)], 1216103.6128328096)
([(399024, 459120), (399136, 459280)], 1216765.3619399774)
([(440608, -419488), (440848, -419488)], 1216899.9284619251)
([(-408720, -450960), (-408528, -450832)], 1217014.013041508)
([(337760, 506624), (337952, 506704)], 1217957.4523913532)
([(-600976, -106128), (-600896, -105968)], 1220442.9680402535)
([(-504976, 343152), (-504752, 343184)], 1220904.4852493359)
([(568976, 222512), (568928, 222720)], 1221907.1534455568)
([(-414880, -449376), (-414672, -449264)], 1222992.385999389)
([(-25280, -611056), (-25040, -611136)], 1223227.4712234363)
([(67120, 608112), (67280, 608256)], 1223770.6042944621)
([(563488, -239248), (563536, -239024)], 1224306.8460004062)
([(611136, 39104), (611376, 39024)], 1225005.952467308)
([(76144, 607872), (76336, 607872)], 1225268.8114161287)
([(-467104, 396624), (-467152, 396816)], 1225716.655848269)
([(583008, 188736), (583232, 188768)], 1225816.0584285157)
([(611888, 38736), (611936, 38960)], 1226287.8536526808)
([(-550064, -272864), (-549856, -272784)], 1227825.6173966103)
([(-453584, -413888), (-453632, -413680)], 1227969.7471365535)
([(-609584, 73504), (-609600, 73728)], 1228041.9114530515)
([(484656, 377696), (484592, 377856)], 1228942.853679683)
([(-304272, -534176), (-304304, -533952)], 1229334.043861145)
([(613488, -39600), (613536, -39392)], 1229564.0190795758)
([(-596144, 150720), (-595952, 150800)], 1229637.0192665134)
([(-358048, -499856), (-358144, -499712)], 1229661.4142526044)
([(611648, 62816), (611840, 62752)], 1229914.718873437)
([(-539472, -296080), (-539344, -295936)], 1230579.9081299608)
([(481024, -384736), (481072, -384496)], 1231806.247067241)
([(-92352, 609024), (-92128, 608944)], 1231859.9609174137)
([(149600, -597648), (149568, -597456)], 1231980.1391592333)
([(137360, 600432), (137376, 600576)], 1232030.8786847491)
([(196464, 583936), (196656, 583888)], 1232215.9990421834)
([(53568, 614112), (53760, 614080)], 1232872.6317450865)
([(587376, 186736), (587568, 186896)], 1232921.0369893298)
([(292160, 542864), (292352, 542976)], 1233167.7895542318)
([(-359600, 501376), (-359392, 501328)], 1233841.492080364)
([(460880, 410464), (460816, 410624)], 1234386.101030485)
([(-507056, -352448), (-507040, -352208)], 1234880.8893496832)
([(-600752, 143920), (-600512, 143920)], 1235268.0140048703)
([(-617808, -23200), (-617840, -22992)], 1236511.1097236443)
([(595312, 167728), (595536, 167776)], 1237207.296022573)
([(-486624, -382096), (-486624, -381872)], 1237278.790561838)
([(-125152, 606416), (-124912, 606416)], 1238343.0540731503)
([(611936, -95376), (611872, -95216)], 1238560.19365424)
([(-551728, 281424), (-551568, 281616)], 1238659.018708752)
([(-14768, 619328), (-14816, 619568)], 1239249.1733536266)
([(-15616, 619360), (-15504, 619520)], 1239270.8026302997)
([(-125072, 607232), (-124848, 607328)], 1240006.4745808458)
([(319600, 531312), (319520, 531520)], 1240196.0593034464)
([(619872, -17104), (620080, -17072)], 1240422.89671817)
([(-595120, 174896), (-595088, 175104)], 1240602.7272132938)
([(610080, -112336), (610112, -112128)], 1240666.2115210746)
([(48992, -618640), (49152, -618480)], 1241006.917294351)
([(-194864, 589152), (-194800, 589376)], 1241276.0760051827)
([(-89968, 614240), (-89968, 614432)], 1241777.6968741296)
([(-395920, 478352), (-395696, 478432)], 1241809.7938500247)
([(-398752, -476336), (-398688, -476128)], 1242215.0506367448)
([(-36016, 620032), (-35808, 620144)], 1242254.0979214492)
([(-352064, 512368), (-352080, 512560)], 1243501.583049561)
([(613232, -102768), (613472, -102752)], 1243801.1002926526)
([(448320, 430960), (448368, 431168)], 1243910.7971797027)
([(68464, -618912), (68704, -618896)], 1245384.985790777)
([(375936, -496784), (375888, -496576)], 1245794.2944920408)
([(557168, 279360), (557168, 279584)], 1246660.8023522692)
([(11088, 623408), (11088, 623632)], 1247237.161325729)
([(533696, -324304), (533712, -324064)], 1248895.89135378)
([(86896, -619168), (86896, -619008)], 1250313.3474192014)
([(-221840, 584896), (-221696, 584848)], 1251009.681284793)
([(177216, 600432), (177312, 600592)], 1252257.4629635322)
([(625728, 27456), (625760, 27680)], 1252701.9765652223)
([(573808, 252592), (574016, 252544)], 1254058.343851467)
([(-624448, -61648), (-624368, -61440)], 1254867.3624175093)
([(-332496, -532176), (-332288, -532288)], 1254998.577500973)
([(-423104, -463632), (-422880, -463664)], 1255215.8518991894)
([(553776, 296032), (554000, 295984)], 1256045.63305244)
([(-494752, -387216), (-494736, -387056)], 1256416.987157627)
([(-332464, -533248), (-332272, -533280)], 1256724.296268925)
([(372496, -506576), (372736, -506544)], 1257689.5138671906)
([(561440, 284000), (561664, 283952)], 1258543.638430195)
([(335712, -532352), (335888, -532416)], 1258879.4489482841)
([(611152, 152096), (611328, 152208)], 1259785.0130853672)
([(-260752, 573568), (-260528, 573664)], 1260108.7887909904)
([(302912, -553200), (303136, -553200)], 1261513.0506259217)
([(-631008, -8992), (-630784, -8960)], 1261919.6988707422)
([(259936, -574944), (260144, -574976)], 1262061.5055902337)
([(241248, 583520), (241328, 583680)], 1263026.3005732624)
([(259936, -575680), (259904, -575472)], 1263085.3319905158)
([(-630928, -31392), (-630784, -31568)], 1263281.9028299414)
([(-582064, -245424), (-582128, -245216)], 1263356.9049752466)
([(-358608, 520848), (-358400, 520736)], 1264514.8131777402)
([(418672, -474112), (418832, -474080)], 1265101.1970551373)
([(597360, -209152), (597552, -209168)], 1266019.8704920525)
([(353104, -525776), (353312, -525696)], 1266734.7705991492)
([(-56752, -630928), (-56816, -630784)], 1266812.8778329827)
([(332080, 539712), (332304, 539824)], 1267597.7643531542)
([(-633520, -22960), (-633312, -22944)], 1267663.3991369829)
([(-216208, 596304), (-215968, 596224)], 1268423.8901548146)
([(-634016, 20064), (-633856, 20240)], 1268512.456998001)
([(-203424, 601248), (-203248, 601088)], 1269249.3788890736)
([(528224, 351568), (528448, 351600)], 1269252.1267682225)
([(500384, 390448), (500240, 390656)], 1269398.2479830177)
([(71520, -631200), (71728, -631136)], 1270437.803337445)
([(631008, -77504), (630928, -77280)], 1271393.1728416425)
([(226656, 593968), (226816, 594128)], 1271695.312778527)
([(570192, -283072), (570432, -283136)], 1273426.327307167)
([(570736, -284032), (570896, -283984)], 1275133.6450476488)
([(390000, 504528), (390224, 504608)], 1275580.249583372)
([(-9360, 638080), (-9200, 638176)], 1276390.957810023)
([(-513696, -379248), (-513536, -379200)], 1276890.3452181898)
([(-51872, -636928), (-51696, -636832)], 1277963.57394393)
([(486096, -415392), (486032, -415232)], 1278659.0961515089)
([(545072, 334176), (545104, 334336)], 1278824.4677987257)
([(-16528, -639136), (-16368, -639296)], 1278855.1725494887)
([(14064, 639824), (13952, 640048)], 1280178.5993758193)
([(75968, -636096), (76000, -635872)], 1281014.0004903993)
([(313696, 558384), (313632, 558592)], 1281083.8493304988)
([(12112, 641104), (12304, 641184)], 1282520.4451657808)
([(613904, 187232), (613920, 187440)], 1283717.6170413382)
([(-627360, 137504), (-627184, 137456)], 1284322.2530271655)
([(304224, -565936), (304192, -565728)], 1284847.6341167684)
([(244976, -594096), (245056, -593920)], 1285112.2119020955)
([(119136, -631440), (119312, -631488)], 1285241.0703042585)
([(-463744, -445616), (-463712, -445408)], 1286117.5750495174)
([(476000, -432576), (476224, -432464)], 1286477.6726813074)
([(-613728, -194192), (-613616, -194032)], 1287280.5376525293)
([(-178528, -619248), (-178528, -619008)], 1288707.4583060625)
([(642288, -51856), (642288, -51664)], 1288740.4419828458)
([(-598928, 237920), (-598848, 238096)], 1288898.2177506075)
([(556400, -326064), (556592, -326144)], 1290010.2589184293)
([(-205520, 611520), (-205312, 611664)], 1290334.0998131605)
([(635744, -109840), (635952, -109968)], 1290552.7038858342)
([(16688, -645280), (16560, -645088)], 1290796.273646606)
([(423552, -487120), (423616, -486912)], 1290903.556194723)
([(-223536, 605536), (-223488, 605744)], 1291135.046645319)
([(626688, 155488), (626832, 155648)], 1291556.43138036)
([(325920, 557664), (326144, 557728)], 1292008.8233857)
([(-199520, -615072), (-199456, -614880)], 1293044.3808634998)
([(-616624, -198816), (-616720, -198624)], 1295799.3752741201)
([(-549360, -344272), (-549360, -344032)], 1296513.8164253705)
([(264528, 592112), (264768, 592064)], 1297084.0803770816)
([(-461136, 456032), (-461184, 456224)], 1297260.653259065)
([(-308064, 570736), (-308192, 570880)], 1297327.4648093467)
([(411712, -501408), (411648, -501200)], 1297360.5890722317)
([(-497392, 416576), (-497344, 416784)], 1297685.8770509164)
([(83536, 643424), (83504, 643584)], 1297802.7417146866)
([(543024, -355472), (542992, -355296)], 1297929.8590111225)
([(527024, 379248), (527008, 379408)], 1298669.4740150522)
([(642400, -95616), (642608, -95664)], 1299166.5015493608)
([(31888, 648976), (31824, 649216)], 1299754.4743283624)
([(-650464, -10400), (-650240, -10512)], 1300872.1000621924)
([(581920, -291008), (581904, -290784)], 1301141.1420627853)
([(-56992, -648368), (-57040, -648128)], 1301501.1255390388)
([(631440, -158368), (631376, -158176)], 1301884.9345939332)
([(-275680, 589952), (-275440, 589952)], 1302269.845654104)
([(-601232, -251088), (-601312, -250864)], 1303099.3587063127)
([(378192, 531072), (378416, 530960)], 1303981.4783601183)
([(351392, 549200), (351328, 549424)], 1304143.4438994506)
([(-16032, 652096), (-15840, 651936)], 1304421.4490587427)
([(558752, 336752), (558832, 336976)], 1304953.4235752062)
([(143728, -636880), (143936, -636800)], 1305760.8387152795)
([(50000, 650992), (50176, 650944)], 1305784.2896786754)
([(653168, -2368), (653344, -2448)], 1306520.8786301631)
([(593200, -273392), (593408, -273392)], 1306526.4237272162)
([(645472, 99984), (645680, 100000)], 1306547.7747165698)
([(635024, -153776), (634928, -153600)], 1306620.8745177349)
([(-636688, -148624), (-636688, -148400)], 1307558.6952557247)
([(-398704, -518352), (-398704, -518144)], 1307739.8413162658)
([(145744, -637600), (145696, -637392)], 1307876.8572247913)
([(-435872, 487680), (-435680, 487648)], 1308001.3804022465)
([(605472, 247664), (605504, 247840)], 1308429.2527012923)
([(516128, -403104), (516192, -402880)], 1309692.649933029)
([(534080, -379552), (534144, -379344)], 1310353.2713312372)
([(136544, 640832), (136432, 641024)], 1310599.3757332712)
([(95600, -648192), (95760, -648368)], 1310605.3947620983)
([(123200, 644352), (123408, 644432)], 1312166.048996368)
([(366928, 543840), (367104, 543936)], 1312272.6895350027)
([(635200, 165632), (635408, 165664)], 1313088.6221968655)
([(-437632, -490144), (-437584, -489984)], 1314022.0500615134)
([(488080, 443248), (487984, 443472)], 1318701.385286802)
([(-291504, 591712), (-291296, 591648)], 1319089.3656858779)
([(658752, -36064), (658688, -35824)], 1319399.8991639572)
([(209488, 626016), (209616, 626176)], 1320466.9525074265)
([(188672, 633184), (188528, 633360)], 1321519.4207321408)
([(604528, -267584), (604752, -267488)], 1322369.160038289)
([(447808, 487088), (448032, 487072)], 1323448.9193295506)
([(-468176, -467760), (-467936, -467792)], 1323466.3797101427)
([(348192, -562832), (348208, -562672)], 1323530.2125676926)
([(-116384, 652048), (-116208, 651872)], 1324502.3311152945)
([(-588992, 303456), (-589008, 303632)], 1325232.0030771494)
([(-432016, -502976), (-431984, -502768)], 1325902.3364924658)
([(210768, -628912), (210640, -628704)], 1326341.852229669)
([(-139968, 648288), (-139728, 648288)], 1326400.8561633201)
([(-619520, -237744), (-619392, -237536)], 1326949.1490455954)
([(-577184, 327312), (-577024, 327488)], 1327011.3794171764)
([(632096, 205344), (632320, 205424)], 1329465.3703377452)
([(-231744, -623248), (-231696, -623104)], 1329725.5136045965)
([(-736, -664976), (-512, -665072)], 1330048.6043841853)
([(664928, 10512), (665168, 10480)], 1330261.6413925663)
([(649024, 145616), (649248, 145632)], 1330539.584005273)
([(-164016, -644896), (-163776, -644880)], 1330777.8844448174)
([(263520, 611504), (263680, 611600)], 1331887.0998257445)
([(-665920, 9072), (-665888, 9232)], 1331933.786273202)
([(587632, 313936), (587808, 313888)], 1332599.7839807142)
([(70496, 662880), (70736, 662848)], 1333229.6375310177)
([(602448, -285632), (602656, -285680)], 1333669.019753844)
([(-289008, -601280), (-289104, -601056)], 1334100.9613757008)
([(-261408, -614064), (-261312, -613840)], 1334535.28676328)
([(-238240, 623360), (-238032, 623376)], 1334610.696677419)
([(-597680, -297856), (-597440, -297936)], 1335395.0552507723)
([(27904, 667488), (27888, 667696)], 1336349.1541242532)
([(-624800, 238176), (-624624, 238256)], 1337179.04608721)
([(-653632, 140656), (-653680, 140864)], 1337280.1550473121)
([(666480, 61440), (666672, 61552)], 1338813.3910231716)
([(668992, 35456), (669216, 35440)], 1340084.6595847607)
([(656112, 137024), (656080, 137232)], 1340546.247826562)
([(625456, -240864), (625680, -240976)], 1340712.8986746727)
([(508768, 436944), (509008, 436976)], 1341493.261264727)
([(-555904, -375456), (-555920, -375296)], 1341559.2392875177)
([(494368, 453856), (494608, 453872)], 1342402.202475158)
([(-586944, 325920), (-586736, 325984)], 1342573.4960321728)
([(331888, 583488), (331968, 583712)], 1342780.9316615118)
([(637792, 209584), (638000, 209648)], 1342907.5534470263)
([(134176, -658064), (134272, -657856)], 1343022.633279793)
([(29504, 670992), (29712, 670880)], 1343177.964491814)
([(-418464, 526128), (-418576, 526336)], 1344736.5670064832)
([(332976, 584032), (332928, 584256)], 1344739.756032467)
([(333376, 584032), (333328, 584272)], 1345149.986372466)
([(-506592, -442592), (-506352, -442592)], 1345216.0740685938)
([(-547472, -390912), (-547312, -390832)], 1345241.8700623768)
([(514336, -433856), (514384, -433648)], 1345670.1172642976)
([(-628688, -240832), (-628576, -240608)], 1346290.18710786)
([(617248, -269456), (617280, -269312)], 1346970.8094717036)
([(350512, -575632), (350528, -575472)], 1347775.0219541113)
([(636000, -223392), (636096, -223168)], 1348200.328563784)
([(661632, -131232), (661776, -131024)], 1349143.0605518427)
([(224624, 636176), (224800, 636128)], 1349347.7807049952)
([(-309936, 599360), (-309696, 599376)], 1349411.6724564275)
([(430416, 519536), (430336, 519760)], 1349455.5283286506)
([(538384, 406768), (538624, 406784)], 1349745.570899732)
([(292192, 608576), (292352, 608416)], 1350096.7600813964)
([(454336, -499872), (454512, -499712)], 1350989.6064500273)
([(-424144, 526480), (-423904, 526496)], 1352014.7579336485)
([(269344, 621360), (269488, 621568)], 1354699.206409703)
([(660848, -150160), (661008, -150000)], 1355507.044242905)
([(400432, -546960), (400512, -546736)], 1355611.4009250246)
([(-117584, -667808), (-117664, -667584)], 1355954.8034537581)
([(-611488, -293760), (-611328, -293584)], 1356558.8642516197)
([(678192, 2176), (678432, 2256)], 1356631.2418174283)
([(-628880, -254832), (-628656, -254816)], 1356885.3599340478)
([(2304, -678608), (2352, -678384)], 1356999.9884960742)
([(228192, 640048), (228416, 640016)], 1359063.9274605052)
([(-345744, -585488), (-345504, -585488)], 1359782.5682052681)
([(-578768, 358240), (-578784, 358448)], 1361458.1706446344)
([(-459424, -502640), (-459200, -502624)], 1361773.0306339767)
([(399072, -552144), (399072, -551936)], 1362360.6372709344)
([(-39232, -681120), (-39072, -680928)], 1364296.9958321257)
([(-679600, -62928), (-679408, -62960)], 1364826.1922550793)
([(-679584, -63152), (-679600, -62928)], 1365019.1803287454)
([(-626320, 272608), (-626176, 272432)], 1365948.3308002553)
([(-640688, -237056), (-640512, -236960)], 1366076.3555142041)
([(395296, -557216), (395424, -557008)], 1366284.4839543793)
([(638288, 244016), (638480, 243968)], 1366844.8788856184)
([(-628432, -269168), (-628224, -269248)], 1367141.5857755537)
([(-449184, 515952), (-448976, 516096)], 1368142.7276144538)
([(-187680, 657776), (-187568, 657920)], 1368161.923014922)
([(-622784, -283328), (-622816, -283136)], 1368356.992399462)
([(123152, -673424), (123088, -673184)], 1368936.5374828274)
([(-684368, 21872), (-684512, 22048)], 1369584.4078189693)
([(419104, 541456), (419328, 541504)], 1369587.7489413074)
([(-301248, -615216), (-301008, -615168)], 1369874.8537023838)
([(122144, 674144), (122368, 674032)], 1370169.589104922)
([(679728, 86128), (679952, 86144)], 1370550.015335035)
([(-307904, 612384), (-307696, 612352)], 1370744.9285330316)
([(451936, 515232), (452144, 515200)], 1370821.2080773422)
([(109936, -677264), (110176, -677264)], 1372295.6865945891)
([(635184, 259872), (635248, 260112)], 1372727.5279651945)
([(-495280, -475456), (-495088, -475376)], 1372920.3448534592)
([(-628208, 276832), (-628128, 277040)], 1373009.2449905048)
([(258912, 636032), (259088, 635984)], 1373444.1150099058)
([(-601744, -331152), (-601584, -330976)], 1373467.061820888)
([(439488, 527728), (439408, 527936)], 1373639.2166678736)
([(163616, -667360), (163616, -667120)], 1374015.1583920077)
([(333168, 600896), (333312, 600864)], 1374198.9332000578)
([(333168, 600896), (333152, 601120)], 1374345.233806102)
([(333168, 600896), (333312, 601088)], 1374394.822361397)
([(333312, 600864), (333312, 601088)], 1374436.677145745)
([(333152, 601120), (333312, 601088)], 1374582.9777517891)
([(-253600, 639168), (-253376, 639120)], 1375152.6867297208)
([(42304, 686448), (42192, 686624)], 1375669.4029564136)
([(684784, 64352), (684896, 64576)], 1375734.63165972)
([(-647936, -231088), (-648016, -230864)], 1375823.8597960058)
([(-666832, 169552), (-666608, 169504)], 1375871.0712895135)
([(684896, 64576), (685056, 64544)], 1376023.4223664333)
([(181088, -663744), (181264, -663760)], 1376068.9914881408)
([(685632, 63792), (685712, 64016)], 1377286.9336806843)
([(629056, 280240), (629264, 280128)], 1377454.737102833)
([(633712, 269680), (633696, 269840)], 1377463.2090989305)
([(47664, -687776), (47616, -687568)], 1378640.416446189)
([(-279488, 630096), (-279408, 630288)], 1378743.1193161872)
([(438064, -532288), (438272, -532320)], 1378896.297127229)
([(-574624, 383008), (-574464, 382816)], 1380901.7473252914)
([(-650432, -233296), (-650208, -233392)], 1381832.8866052055)
([(-366768, 585904), (-366560, 585968)], 1382408.7616123066)
([(663904, -192240), (664096, -192288)], 1382550.4630346096)
([(419040, 549728), (419120, 549888)], 1382630.6571783577)
([(56544, -689296), (56592, -689104)], 1383035.1834042394)
([(-117456, -681616), (-117472, -681424)], 1383137.4512768167)
([(-107152, -683472), (-106960, -683376)], 1383516.329579635)
([(521072, 454960), (521008, 455168)], 1383569.2040119607)
([(-547600, 423200), (-547648, 423424)], 1384319.472067474)
([(335152, -605632), (335392, -605600)], 1384453.7784255631)
([(443616, 531296), (443616, 531520)], 1384470.4736058633)
([(58704, -689824), (58912, -689856)], 1384684.2483716633)
([(-662720, 204848), (-662528, 204928)], 1387154.8757829377)
([(405808, -562400), (406032, -562416)], 1387189.6947182459)
([(185616, 668512), (185616, 668736)], 1387820.382801108)
([(-670352, -179856), (-670144, -179920)], 1387936.7095027445)
([(64112, -691344), (64032, -691120)], 1388390.290772417)
([(396992, 569648), (397040, 569856)], 1388868.6724689552)
([(-667968, 191856), (-668048, 192016)], 1390070.675174897)
([(-58080, 692592), (-58000, 692768)], 1390214.6974170685)
([(679744, 145104), (679952, 145168)], 1390334.8685720456)
([(-272032, 640016), (-271808, 640000)], 1390756.2496062624)
([(-633488, -287440), (-633264, -287456)], 1391102.4591306318)
([(655648, 232304), (655616, 232448)], 1391189.3187621892)
([(99680, -688432), (99840, -688496)], 1391308.3661917665)
([(-110272, 686880), (-110320, 687120)], 1391595.0670189236)
([(-643840, 264016), (-643728, 264224)], 1391714.3770987592)
([(416992, 557328), (416912, 557568)], 1392260.3977769013)
([(382048, 581968), (381984, 582192)], 1392484.6260353439)
([(9584, -696992), (9776, -697152)], 1394278.4292761604)
([(-425152, -552768), (-424912, -552688)], 1394504.1384128607)
([(-680800, 153456), (-680896, 153600)], 1395886.5991898316)
([(-698080, -22880), (-697856, -22912)], 1396686.8743231623)
([(-670480, -195760), (-670528, -195584)], 1396944.0273932186)
([(282368, -639664), (282304, -639424)], 1398184.7448748956)
([(570992, 405280), (571072, 405504)], 1400600.1903972966)
([(97088, -693664), (97296, -693520)], 1400737.1774800443)
([(-62624, -697792), (-62464, -697840)], 1401226.5034419196)
([(616032, 334704), (616048, 334912)], 1402286.2562688906)
([(-40160, 700032), (-39920, 700032)], 1402352.3337265046)
([(322880, -622400), (323072, -622352)], 1402377.1122188806)
([(531664, -457376), (531568, -457152)], 1402434.9397045698)
([(-590480, 380256), (-590256, 380224)], 1404445.5635606712)
([(604928, 357152), (605008, 357392)], 1405175.5333690587)
([(700752, -54048), (700944, -54080)], 1405860.3561853904)
([(472192, -521408), (472096, -521184)], 1406654.8658727244)
([(-469648, -524176), (-469488, -524032)], 1407379.2801844622)
([(-256176, -655712), (-255952, -655760)], 1407918.3024224564)
([(-318416, 628080), (-318320, 628272)], 1408493.2059940076)
([(663344, -236880), (663568, -236896)], 1408956.762129534)
([(498032, -498496), (498176, -498400)], 1409337.4481947087)
([(689472, 146176), (689712, 146256)], 1409845.729606986)
([(-538272, 455408), (-538096, 455232)], 1409905.4157822053)
([(-676016, -200704), (-675808, -200608)], 1410134.5501044067)
([(691888, -135872), (691936, -135648)], 1410209.922614436)
([(556816, -432800), (556896, -432592)], 1410410.4998608974)
([(-690320, -144640), (-690176, -144816)], 1410515.5166382338)
([(677552, 195920), (677664, 196096)], 1410775.3080988396)
([(272544, 650560), (272592, 650768)], 1410896.1065162662)
([(402288, -579552), (402512, -579440)], 1411015.789247132)
([(579248, 402784), (579136, 402944)], 1411046.1153285033)
([(351600, -611680), (351792, -611664)], 1411145.2364740549)
([(671888, 215408), (672016, 215552)], 1411313.0384245133)
([(522576, -474832), (522800, -474928)], 1412393.3748457124)
([(679744, 192112), (679936, 192192)], 1412947.0150820161)
([(-591024, 387856), (-590848, 387696)], 1413613.218130292)
([(333456, 623472), (333600, 623680)], 1414337.9437298207)
([(-317888, 631600), (-317904, 631824)], 1414380.3160766133)
([(705904, -51456), (706080, -51360)], 1415722.415549889)
([(600944, -374480), (601184, -374464)], 1416343.4835014935)
([(25376, -708576), (25616, -708544)], 1418037.142159127)
([(25456, -708784), (25376, -708576)], 1418271.2247942346)
([(604992, 373296), (605200, 373376)], 1421999.913551333)
([(487264, 518368), (487440, 518304)], 1422932.4484338642)
([(-305568, 643424), (-305584, 643584)], 1424744.3146415562)
([(-174784, -690896), (-174592, -690944)], 1425322.9157435594)
([(-201872, 683520), (-201728, 683680)], 1425527.5632685616)
([(540512, 465248), (540672, 465264)], 1426468.1673661475)
([(-596624, 392960), (-596448, 393040)], 1428711.5957950235)
([(687936, 192112), (688128, 192192)], 1428720.300533834)
([(663408, 264848), (663616, 264864)], 1428841.3149805218)
([(-676544, 232688), (-676352, 232624)], 1430679.1548644677)
([(714848, 28976), (714912, 29184)], 1430942.4465428612)
([(-495248, -516912), (-495088, -516992)], 1431685.336696999)
([(620880, -356208), (621120, -356208)], 1431817.2269238278)
([(367952, -615280), (368160, -615184)], 1433841.8963486196)
([(713872, 66368), (713952, 66592)], 1434001.3190603787)
([(-714496, 59248), (-714624, 59456)], 1434041.3706386928)
([(-713424, 73040), (-713184, 73040)], 1434067.5551248186)
([(-522624, -491664), (-522576, -491504)], 1434943.3310142008)
([(-715616, 55104), (-715536, 55328)], 1435406.3279761756)
([(700192, -157456), (700416, -157440)], 1435570.3621459848)
([(-639632, 325808), (-639488, 325984)], 1435611.6588527085)
([(83072, 713072), (83232, 713232)], 1435966.6223635776)
([(678240, 236352), (678400, 236240)], 1436598.521910288)
([(523088, -492480), (523296, -492464)], 1437022.67983991)
([(708944, 116864), (709152, 116928)], 1437238.659840194)
([(1376, -718752), (1552, -718784)], 1437538.9926652191)
([(641344, 324896), (641568, 324784)], 1438035.932302224)
([(-687776, -212320), (-687568, -212368)], 1439420.3788951496)
([(544032, 471616), (544256, 471616)], 1440158.8100940366)
([(-225136, -684176), (-225152, -683952)], 1440324.1005383644)
([(-684416, 224528), (-684368, 224768)], 1440637.564872169)
([(-666080, 274288), (-666048, 274528)], 1440751.2155263058)
([(-196768, -693520), (-196608, -693488)], 1441712.8321972946)
([(93488, -715264), (93696, -715184)], 1442643.1913279828)
([(-714432, -100208), (-714240, -100256)], 1442667.4961291798)
([(566896, -446112), (566960, -445888)], 1442668.8723435556)
([(566112, 447120), (566288, 447232)], 1442981.379073558)
([(-3264, -721600), (-3040, -721584)], 1443197.7856190528)
([(-698512, -182448), (-698352, -182560)], 1443765.8732305202)
([(-81040, 717680), (-81120, 717856)], 1444665.870180622)
([(-655536, 304336), (-655328, 304288)], 1445263.8519706074)
([(362064, 625504), (362000, 625664)], 1445576.0300618988)
([(340032, -638128), (339968, -637936)], 1445938.910618058)
([(182928, -699552), (182992, -699344)], 1445962.4747339077)
([(-416928, 590928), (-416720, 590880)], 1446250.0326766488)
([(170576, 702816), (170544, 702992)], 1446602.5689645112)
([(-637120, 342816), (-636896, 342800)], 1446784.7373356516)
([(305424, 655712), (305440, 655920)], 1446904.742992592)
([(-710000, 139104), (-709920, 139328)], 1446961.3817744835)
([(454000, -563520), (454208, -563632)], 1447519.7445201636)
([(-205456, -694144), (-205216, -694160)], 1447770.542273534)
([(208576, -693392), (208624, -693184)], 1447980.9580894527)
([(430928, 582192), (431136, 582304)], 1448863.4456772092)
([(528592, 495424), (528528, 495648)], 1449043.2866241825)
([(242816, -683184), (242752, -682944)], 1449855.8533216184)
([(553840, 468480), (554000, 468288)], 1450807.986566374)
([(-701424, 185200), (-701280, 185344)], 1450820.939512793)
([(680752, 250544), (680960, 250432)], 1450943.3327404852)
([(-701600, 185104), (-701424, 185200)], 1451069.0596808563)
([(-498544, 527216), (-498624, 527360)], 1451369.8914009533)
([(468016, -554688), (468112, -554480)], 1451409.427994753)
([(479808, -544912), (479968, -544768)], 1452092.4622442878)
([(214896, 693552), (215136, 693552)], 1452234.5128763854)
([(-577184, 441440), (-576960, 441424)], 1453099.1812180742)
([(713552, 137376), (713744, 137232)], 1453472.8951207672)
([(359616, 631664), (359472, 631808)], 1453770.6439092578)
([(-159424, -709632), (-159200, -709536)], 1454496.168650113)
([(282288, 670528), (282320, 670752)], 1455271.1896276353)
([(535712, 493424), (535792, 493632)], 1456846.038162454)
([(-712864, -150192), (-712688, -150240)], 1456865.779082161)
([(-664784, -299232), (-664784, -299008)], 1457958.2318955315)
([(-532112, -498400), (-531952, -498352)], 1457994.0847370639)
([(-498368, 533552), (-498128, 533568)], 1460051.1659305738)
([(-498432, 533360), (-498368, 533552)], 1460106.6698606987)
([(-699888, 208688), (-699792, 208896)], 1460643.8822923028)
([(279040, 675168), (279104, 675408)], 1461362.4661832848)
([(-447280, -578256), (-447344, -578048)], 1461981.8991492633)
([(-36000, -730928), (-35840, -730976)], 1463668.1034691138)
([(491664, 542048), (491776, 542256)], 1463854.296451544)
([(154976, -715712), (155152, -715744)], 1464665.724191763)
([(-646304, -344816), (-646096, -344800)], 1464878.1500449125)
([(413712, 604512), (413760, 604736)], 1465261.2885888559)
([(470848, -562368), (470768, -562144)], 1466686.0387968812)
([(531296, 505568), (531456, 505664)], 1466980.5632618996)
([(-660624, 319248), (-660432, 319120)], 1467209.1396817523)
([(494960, -541552), (495120, -541504)], 1467402.0335885626)
([(317248, 661872), (317472, 661760)], 1467947.9597475193)
([(-476496, -558768), (-476576, -558592)], 1468618.2749230345)
